_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-6.630602120191199,GO:1990868,M1,1,0,GO Biological Processes,19,response to chemokine,19_GO:0050896 response to stimulus,-6.630602120191199,72.50773195876289,16.82893566926914,28133,97,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-3.5021458312564255,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.630602120191199,GO:1990869,M1,1,0,GO Biological Processes,19,cellular response to chemokine,19_GO:0050896 response to stimulus,-6.630602120191199,72.50773195876289,16.82893566926914,28133,97,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-3.5021458312564255,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.5256285390953686,GO:0030593,M1,1,0,GO Biological Processes,19,neutrophil chemotaxis,19_GO:0040011 locomotion,-6.5256285390953686,68.28398058252426,16.31903769301708,28133,103,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-3.444741245074475,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.502616459723541,ko04060,M1,1,0,KEGG Pathway,24,Cytokine-cytokine receptor interaction,,-6.502616459723541,32.561342592592595,12.430804012569084,28133,270,16,5,31.25,11.587810136086974,6352|6358|6359|6362|8771,CCL5|CCL14|CCL15|CCL18|TNFRSF6B,-3.444741245074475,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.461651671347559,GO:0043410,M1,1,0,GO Biological Processes,19,positive regulation of MAPK cascade,19_GO:0048518 positive regulation of biological process,-6.461651671347559,19.393152573529413,10.333880828351031,28133,544,16,6,37.5,12.103072956898178,116|6352|6358|6359|6362|100133941,ADCYAP1|CCL5|CCL14|CCL15|CCL18|CD24,-3.4249657557684308,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.2883908743695525,GO:0072676,M1,1,0,GO Biological Processes,19,lymphocyte migration,19_GO:0040011 locomotion,-6.2883908743695525,59.603813559322035,15.21764237027792,28133,118,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-3.2719083448787116,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.2020336232730005,GO:0071621,M1,1,0,GO Biological Processes,19,granulocyte chemotaxis,19_GO:0040011 locomotion,-6.2020336232730005,56.71975806451613,14.833617226871233,28133,124,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-3.204856248977546,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.085453776405697,hsa04060,M1,1,0,KEGG Pathway,24,Cytokine-cytokine receptor interaction,,-6.085453776405697,26.803544207317074,11.213227652064527,28133,328,16,5,31.25,11.587810136086974,6352|6358|6359|6362|8771,CCL5|CCL14|CCL15|CCL18|TNFRSF6B,-3.106759807804256,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.9899062617736805,M5883,M1,1,0,Canonical Pathways,11,NABA SECRETED FACTORS,,-5.9899062617736805,25.631377551020407,10.948819422122236,28133,343,16,5,31.25,11.587810136086974,6352|6358|6359|6362|653275,CCL5|CCL14|CCL15|CCL18|CFC1B,-3.028941060132671,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.60475723343967,GO:0043547,M1,1,0,GO Biological Processes,19,positive regulation of GTPase activity,19_GO:0065007 biological regulation,-5.60475723343967,21.39066301703163,9.933808509513822,28133,411,16,5,31.25,11.587810136086974,116|6352|6358|6359|6362,ADCYAP1|CCL5|CCL14|CCL15|CCL18,-2.6608253710974403,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.556307175969346,GO:0071347,M1,1,0,GO Biological Processes,19,cellular response to interleukin-1,19_GO:0050896 response to stimulus,-5.556307175969346,39.07361111111111,12.224241332059396,28133,180,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-2.6287657298152864,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.537247767994797,ko04062,M1,1,0,KEGG Pathway,24,Chemokine signaling pathway,,-5.537247767994797,38.64423076923077,12.153776655082375,28133,182,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-2.6255005890239693,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.4457491030859275,GO:0006874,M1,1,0,GO Biological Processes,19,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-5.4457491030859275,19.845513544018058,9.537271962568463,28133,443,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-2.5543290399444456,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.389165027928234,GO:0055074,M1,1,0,GO Biological Processes,19,calcium ion homeostasis,19_GO:0065007 biological regulation,-5.389165027928234,19.322115384615383,9.399175632770612,28133,455,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-2.52162151144946,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.35766612352448,hsa04062,M1,1,0,KEGG Pathway,24,Chemokine signaling pathway,,-5.35766612352448,34.818069306930695,11.50686604629547,28133,202,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-2.5039108915313384,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.323944114406015,GO:0070555,M1,1,0,GO Biological Processes,19,response to interleukin-1,19_GO:0050896 response to stimulus,-5.323944114406015,34.14199029126213,11.388744729904877,28133,206,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-2.483552843970856,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.271693729203963,GO:0043087,M1,1,0,GO Biological Processes,19,regulation of GTPase activity,19_GO:0065007 biological regulation,-5.271693729203963,18.277676715176714,9.117387493815777,28133,481,16,5,31.25,11.587810136086974,116|6352|6358|6359|6362,ADCYAP1|CCL5|CCL14|CCL15|CCL18,-2.4568565632411916,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.271693729203963,GO:0072503,M1,1,0,GO Biological Processes,19,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-5.271693729203963,18.277676715176714,9.117387493815777,28133,481,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-2.4568565632411916,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.189940960110041,GO:0072507,M1,1,0,GO Biological Processes,19,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-5.189940960110041,17.583125,8.925101489379847,28133,500,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-2.3992374738639892,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.157249744338796,GO:0030595,M1,1,0,GO Biological Processes,19,leukocyte chemotaxis,19_GO:0040011 locomotion,-5.157249744338796,30.983480176211454,10.819868406119337,28133,227,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-2.3781281306425592,0,1,0,0,-8.799570883311834,109.89453125,
1,-5.14407192882034,GO:0050900,M1,1,0,GO Biological Processes,19,leukocyte migration,19_GO:0040011 locomotion,-5.14407192882034,17.204623287671232,8.818559189433444,28133,511,16,5,31.25,11.587810136086974,5175|6352|6358|6359|6362,PECAM1|CCL5|CCL14|CCL15|CCL18,-2.376231325533792,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.903354359975387,GO:0006875,M1,1,0,GO Biological Processes,19,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-4.903354359975387,15.343041012216405,8.274747490251116,28133,573,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-2.157233006382075,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.655800328777473,GO:0055065,M1,1,0,GO Biological Processes,19,metal ion homeostasis,19_GO:0065007 biological regulation,-4.655800328777473,13.630329457364342,7.741030357484157,28133,645,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-1.9524339553689338,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.641688177506428,GO:0060326,M1,1,0,GO Biological Processes,19,cell chemotaxis,19_GO:0040011 locomotion,-4.641688177506428,22.90960912052117,9.20776511541707,28133,307,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-1.9524339553689338,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.630097928306394,GO:0030003,M1,1,0,GO Biological Processes,19,cellular cation homeostasis,19_GO:0065007 biological regulation,-4.630097928306394,13.463342266462481,7.687029600466635,28133,653,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-1.9524339553689338,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.589027865727309,GO:0006873,M1,1,0,GO Biological Processes,19,cellular ion homeostasis,19_GO:0065007 biological regulation,-4.589027865727309,13.200544294294295,7.601276177557323,28133,666,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-1.9203187354427758,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.404088681615437,GO:0055080,M1,1,0,GO Biological Processes,19,cation homeostasis,19_GO:0065007 biological regulation,-4.404088681615437,12.076322115384615,7.223075740729583,28133,728,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-1.7775772311253581,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.375819851686013,GO:0098771,M1,1,0,GO Biological Processes,19,inorganic ion homeostasis,19_GO:0065007 biological regulation,-4.375819851686013,11.912686314363144,7.166382842784008,28133,738,16,5,31.25,11.587810136086974,116|6352|6358|6359|100133941,ADCYAP1|CCL5|CCL14|CCL15|CD24,-1.7572773308672098,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.339668564294401,M5885,M1,1,0,Canonical Pathways,11,NABA MATRISOME ASSOCIATED,,-4.339668564294401,11.706474700399468,7.094302222299026,28133,751,16,5,31.25,11.587810136086974,6352|6358|6359|6362|653275,CCL5|CCL14|CCL15|CCL18|CFC1B,-1.7289513809875543,0,1,0,0,-8.799570883311834,109.89453125,
1,-4.250789864264784,GO:0051345,M1,1,0,GO Biological Processes,19,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-4.250789864264784,11.213727678571429,6.919064599006265,28133,784,16,5,31.25,11.587810136086974,116|6352|6358|6359|6362,ADCYAP1|CCL5|CCL14|CCL15|CCL18,-1.6772144889625042,0,1,0,0,-8.799570883311834,109.89453125,
1,-3.4005433543748596,GO:0006935,M1,1,0,GO Biological Processes,19,chemotaxis,19_GO:0040011 locomotion,-3.4005433543748596,10.921195652173912,6.075797384104477,28133,644,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-0.9503521412527579,0,1,0,0,-8.799570883311834,109.89453125,
1,-3.3954434991820883,GO:0042330,M1,1,0,GO Biological Processes,19,taxis,19_GO:0040011 locomotion,-3.3954434991820883,10.887383900928793,6.064706526260275,28133,646,16,4,25.0,10.825317547305483,6352|6358|6359|6362,CCL5|CCL14|CCL15|CCL18,-0.9503521412527579,0,1,0,0,-8.799570883311834,109.89453125,
1,-6.51821385752051,GO:0072010,M1,1,0,GO Biological Processes,19,glomerular epithelium development,19_GO:0032502 developmental process,-6.51821385752051,219.7890625,25.5790455745877,28133,24,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-3.444741245074475,0,2,1,1,-6.51821385752051,219.7890625,
1,-5.4361129955378305,GO:0050731,M1,1,0,GO Biological Processes,19,positive regulation of peptidyl-tyrosine phosphorylation,19_GO:0048518 positive regulation of biological process,-5.4361129955378305,36.44170984455958,11.785714722336547,28133,193,16,4,25.0,10.825317547305483,5175|6352|9370|100133941,PECAM1|CCL5|ADIPOQ|CD24,-2.5543290399444456,0,2,0,0,-6.51821385752051,219.7890625,
1,-5.231386410871096,GO:0032835,M1,1,0,GO Biological Processes,19,glomerulus development,19_GO:0032502 developmental process,-5.231386410871096,83.72916666666667,15.681352714754885,28133,63,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-2.428783701325336,0,2,0,0,-6.51821385752051,219.7890625,
1,-4.911807149085672,GO:0050730,M1,1,0,GO Biological Processes,19,regulation of peptidyl-tyrosine phosphorylation,19_GO:0050789 regulation of biological process,-4.911807149085672,26.84446564885496,10.025769890200483,28133,262,16,4,25.0,10.825317547305483,5175|6352|9370|100133941,PECAM1|CCL5|ADIPOQ|CD24,-2.157233006382075,0,2,0,0,-6.51821385752051,219.7890625,
1,-4.551396553771321,GO:0072009,M1,1,0,GO Biological Processes,19,nephron epithelium development,19_GO:0032502 developmental process,-4.551396553771321,49.76356132075472,11.998745638071071,28133,106,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-1.90006151955621,0,2,0,0,-6.51821385752051,219.7890625,
1,-4.302698722768044,GO:0018108,M1,1,0,GO Biological Processes,19,peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-4.302698722768044,18.755333333333333,8.257074126714647,28133,375,16,4,25.0,10.825317547305483,5175|6352|9370|100133941,PECAM1|CCL5|ADIPOQ|CD24,-1.707221506017934,0,2,0,0,-6.51821385752051,219.7890625,
1,-4.289248334972972,GO:0018212,M1,1,0,GO Biological Processes,19,peptidyl-tyrosine modification,19_GO:0008152 metabolic process,-4.289248334972972,18.60648148148148,8.220981361825904,28133,378,16,4,25.0,10.825317547305483,5175|6352|9370|100133941,PECAM1|CCL5|ADIPOQ|CD24,-1.701195136302069,0,2,0,0,-6.51821385752051,219.7890625,
1,-4.2768867874313425,GO:0072073,M1,1,0,GO Biological Processes,19,kidney epithelium development,19_GO:0032502 developmental process,-4.2768867874313425,40.266698473282446,10.745863384858227,28133,131,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-1.696132827501939,0,2,0,0,-6.51821385752051,219.7890625,
1,-4.200281937683777,GO:0072006,M1,1,0,GO Biological Processes,19,nephron development,19_GO:0032502 developmental process,-4.200281937683777,37.94919064748201,10.417311629407738,28133,139,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-1.633768416868984,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.8890979609031406,GO:0001959,M1,1,0,GO Biological Processes,19,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3.8890979609031406,29.801906779661017,9.169510727814627,28133,177,16,3,18.75,9.757809372497498,6352|9370|100133941,CCL5|ADIPOQ|CD24,-1.3562675532909199,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.8049689677867917,GO:0060759,M1,1,0,GO Biological Processes,19,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-3.8049689677867917,27.90972222222222,8.85465481931902,28133,189,16,3,18.75,9.757809372497498,6352|9370|100133941,CCL5|ADIPOQ|CD24,-1.2861533299004144,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.719675627840608,GO:0045860,M1,1,0,GO Biological Processes,19,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-3.719675627840608,13.245291902071562,6.795508065637682,28133,531,16,4,25.0,10.825317547305483,116|6352|9370|100133941,ADCYAP1|CCL5|ADIPOQ|CD24,-1.2181029139588293,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.5062234370917365,GO:0033674,M1,1,0,GO Biological Processes,19,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-3.5062234370917365,11.644453642384105,6.308446605898066,28133,604,16,4,25.0,10.825317547305483,116|6352|9370|100133941,ADCYAP1|CCL5|ADIPOQ|CD24,-1.0394128294691698,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.32714660902617,GO:0098742,M1,1,0,GO Biological Processes,19,cell-cell adhesion via plasma-membrane adhesion molecules,19_GO:0022610 biological adhesion,-3.32714660902617,19.181590909090907,7.227682507565182,28133,275,16,3,18.75,9.757809372497498,5175|9370|57863,PECAM1|ADIPOQ|CADM3,-0.8873194910891966,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.3064116139969384,GO:0051347,M1,1,0,GO Biological Processes,19,positive regulation of transferase activity,19_GO:0065007 biological regulation,-3.3064116139969384,10.312683284457478,5.873050577943025,28133,682,16,4,25.0,10.825317547305483,116|6352|9370|100133941,ADCYAP1|CCL5|ADIPOQ|CD24,-0.8717856897457729,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.299828489562978,GO:0001822,M1,1,0,GO Biological Processes,19,kidney development,19_GO:0032502 developmental process,-3.299828489562978,18.772019572953738,7.142291231034566,28133,281,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-0.8703422049642235,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.264330895330833,GO:0072001,M1,1,0,GO Biological Processes,19,renal system development,19_GO:0032502 developmental process,-3.264330895330833,18.252378892733564,7.032470216426933,28133,289,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-0.8399241362613539,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.1318821570961033,GO:0001655,M1,1,0,GO Biological Processes,19,urogenital system development,19_GO:0032502 developmental process,-3.1318821570961033,16.43282710280374,6.633728633396806,28133,321,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,-0.7174596189332249,0,2,0,0,-6.51821385752051,219.7890625,
1,-3.0304144037131984,GO:0001666,M1,1,0,GO Biological Processes,19,response to hypoxia,19_GO:0050896 response to stimulus,-3.0304144037131984,15.157866379310345,6.339544224906389,28133,348,16,3,18.75,9.757809372497498,5179|9370|100133941,PENK|ADIPOQ|CD24,-0.6257517028394761,0,2,0,0,-6.51821385752051,219.7890625,
1,-2.987928888775768,GO:0036293,M1,1,0,GO Biological Processes,19,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.987928888775768,14.652604166666666,6.219151799278548,28133,360,16,3,18.75,9.757809372497498,5179|9370|100133941,PENK|ADIPOQ|CD24,-0.5880650707838142,0,2,0,0,-6.51821385752051,219.7890625,
1,-2.967238386158921,GO:0007159,M1,1,0,GO Biological Processes,19,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.967238386158921,14.412397540983607,6.161100387856081,28133,366,16,3,18.75,9.757809372497498,5175|6352|100133941,PECAM1|CCL5|CD24,-0.572121003191429,0,2,0,0,-6.51821385752051,219.7890625,
1,-2.9039885099150355,GO:0070482,M1,1,0,GO Biological Processes,19,response to oxygen levels,19_GO:0050896 response to stimulus,-2.9039885099150355,13.701136363636364,5.9859475323883435,28133,385,16,3,18.75,9.757809372497498,5179|9370|100133941,PENK|ADIPOQ|CD24,-0.5273545326415569,0,2,0,0,-6.51821385752051,219.7890625,
1,-2.7407044419556144,GO:0022407,M1,1,0,GO Biological Processes,19,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.7407044419556144,12.015802961275627,5.549212815400932,28133,439,16,3,18.75,9.757809372497498,6352|9370|100133941,CCL5|ADIPOQ|CD24,-0.3774344262401172,0,2,0,0,-6.51821385752051,219.7890625,
1,-2.1143376520293935,GO:0030155,M1,1,0,GO Biological Processes,19,regulation of cell adhesion,19_GO:0022610 biological adhesion,-2.1143376520293935,7.186563351498638,4.051407647689138,28133,734,16,3,18.75,9.757809372497498,6352|9370|100133941,CCL5|ADIPOQ|CD24,0.0,0,2,0,0,-6.51821385752051,219.7890625,
1,-2.040462962908114,GO:0030855,M1,1,0,GO Biological Processes,19,epithelial cell differentiation,19_GO:0032502 developmental process,-2.040462962908114,6.754081306017926,3.890297127759138,28133,781,16,3,18.75,9.757809372497498,5175|9370|100133941,PECAM1|ADIPOQ|CD24,0.0,0,2,0,0,-6.51821385752051,219.7890625,
1,-2.019399486087293,GO:0001817,M1,1,0,GO Biological Processes,19,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.019399486087293,6.6351415094339625,3.844862617957072,28133,795,16,3,18.75,9.757809372497498,116|9370|100133941,ADCYAP1|ADIPOQ|CD24,0.0,0,2,0,0,-6.51821385752051,219.7890625,
1,-4.879523510062018,GO:0046883,M1,1,0,GO Biological Processes,19,regulation of hormone secretion,19_GO:0023052 signaling,-4.879523510062018,26.341760299625467,9.92500874923619,28133,267,16,4,25.0,10.825317547305483,116|6352|7432|9370,ADCYAP1|CCL5|VIP|ADIPOQ,-2.1438675901468716,0,3,1,1,-4.879523510062018,53.28219696969697,
1,-4.640237631614472,GO:0019233,M1,1,0,GO Biological Processes,19,sensory perception of pain,19_GO:0032501 multicellular organismal process,-4.640237631614472,53.28219696969697,12.430960801287597,28133,99,16,3,18.75,9.757809372497498,116|5179|7432,ADCYAP1|PENK|VIP,-1.9524339553689338,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-4.6306502574558905,GO:0046879,M1,1,0,GO Biological Processes,19,hormone secretion,19_GO:0023052 signaling,-4.6306502574558905,22.761326860841425,9.17551891537143,28133,309,16,4,25.0,10.825317547305483,116|6352|7432|9370,ADCYAP1|CCL5|VIP|ADIPOQ,-1.9524339553689338,0,3,0,0,-4.879523510062018,53.28219696969697,
