ENSG00000165029 ABCA1
ENSG00000165197 VEGFD
ENSG00000165300 SLITRK5
ENSG00000165379 LRFN5
ENSG00000165409 TSHR
ENSG00000165471 MBL2
ENSG00000165682 CLEC1B
ENSG00000165731 RET
ENSG00000166035 LIPC
ENSG00000166086 JAM3
ENSG00000166090 IL25
ENSG00000166147 FBN1
ENSG00000166148 AVPR1A
ENSG00000166341 DCHS1
ENSG00000166450 PRTG
ENSG00000166573 GALR1
ENSG00000166603 MC4R
ENSG00000166681 BEX3
ENSG00000166710 B2M
ENSG00000166825 ANPEP
ENSG00000166863 TAC3
ENSG00000166923 GREM1
ENSG00000167244 IGF2
ENSG00000167601 AXL
ENSG00000167613 LAIR1
ENSG00000167633 KIR3DL1
ENSG00000167664 TMIGD2
ENSG00000167680 SEMA6B
ENSG00000167775 CD320
ENSG00000167941 SOST
ENSG00000168028 RPSA
ENSG00000168056 LTBP3
ENSG00000168081 PNOC
ENSG00000168140 VASN
ENSG00000168229 PTGDR
ENSG00000168329 CX3CR1
ENSG00000168398 BDKRB2
ENSG00000168412 MTNR1A
ENSG00000168481 LGI3
ENSG00000168509 HJV
ENSG00000168542 COL3A1
ENSG00000168546 GFRA2
ENSG00000168594 ADAM29
ENSG00000168615 ADAM9
ENSG00000168621 GDNF
ENSG00000168685 IL7R
ENSG00000168743 NPNT
ENSG00000168758 SEMA4C
ENSG00000168811 IL12A
ENSG00000168913 ENHO
ENSG00000168959 GRM5
ENSG00000168961 LGALS9
ENSG00000169006 NTSR2
ENSG00000169031 COL4A3
ENSG00000169071 ROR2
ENSG00000169083 AR
ENSG00000169174 PCSK9
ENSG00000169194 IL13
ENSG00000169218 RSPO1
ENSG00000169242 EFNA1
ENSG00000169245 CXCL10
ENSG00000169248 CXCL11
ENSG00000169252 ADRB2
ENSG00000169306 IL1RAPL1
ENSG00000169313 P2RY12
ENSG00000169385 RNASE2
ENSG00000169418 NPR1
ENSG00000169429 CXCL8
ENSG00000169439 SDC2
ENSG00000169442 CD52
ENSG00000169618 PROKR1
ENSG00000169704 GP9
ENSG00000169752 NRG4
ENSG00000169760 NLGN1
ENSG00000169783 LINGO1
ENSG00000169836 TACR3
ENSG00000169855 ROBO1
ENSG00000169884 WNT10B
ENSG00000169896 ITGAM
ENSG00000169992 NLGN2
ENSG00000170017 ALCAM
ENSG00000170075 GPR37L1
ENSG00000170255 MRGPRX1
ENSG00000170381 SEMA3E
ENSG00000170425 ADORA2B
ENSG00000170458 CD14
ENSG00000170498 KISS1
ENSG00000170775 GPR37
ENSG00000170820 FSHR
ENSG00000170835 CEL
ENSG00000170891 CYTL1
ENSG00000170893 TRH
ENSG00000170961 HAS2
ENSG00000170962 PDGFD
ENSG00000171049 FPR2
ENSG00000171051 FPR1
ENSG00000171094 ALK
ENSG00000171105 INSR
ENSG00000171119 NRTN
ENSG00000171136 RLN3
ENSG00000171195 MUC7
ENSG00000171243 SOSTDC1
ENSG00000171388 APLN
ENSG00000171462 DLK2
ENSG00000171509 RXFP1
ENSG00000171517 LPAR3
ENSG00000171557 FGG
ENSG00000171560 FGA
ENSG00000171564 FGB
ENSG00000171596 NMUR1
ENSG00000171711 DEFB4A
ENSG00000171855 IFNB1
ENSG00000171860 C3AR1
ENSG00000171864 PRND
ENSG00000172037 LAMB2
ENSG00000172156 CCL11
ENSG00000172179 PRL
ENSG00000172215 CXCR6
ENSG00000172270 BSG
ENSG00000172349 IL16
ENSG00000172410 INSL5
ENSG00000172724 CCL19
ENSG00000173080 RXFP4
ENSG00000173250 GPR151
ENSG00000173269 MMRN2
ENSG00000173369 C1QB
ENSG00000173372 C1QA
ENSG00000173391 OLR1
ENSG00000173402 DAG1
ENSG00000173432 SAA1
ENSG00000173482 PTPRM
ENSG00000173511 VEGFB
ENSG00000173530 TNFRSF10D
ENSG00000173531 MST1
ENSG00000173535 TNFRSF10C
ENSG00000173546 CSPG4
ENSG00000173578 XCR1
ENSG00000173585 CCR9
ENSG00000173762 CD7
ENSG00000173918 C1QTNF1
ENSG00000174059 CD34
ENSG00000174130 TLR6
ENSG00000174136 RGMB
ENSG00000174175 SELP
ENSG00000174417 TRHR
ENSG00000174469 CNTNAP2
ENSG00000174564 IL20RB
ENSG00000174600 CMKLR1
ENSG00000174697 LEP
ENSG00000174775 HRAS
ENSG00000174804 FZD4
ENSG00000174807 CD248
ENSG00000174808 BTC
ENSG00000174944 P2RY14
ENSG00000175065 DSG4
ENSG00000175189 INHBC
ENSG00000175206 NPPA
ENSG00000175344 CHRNA7
ENSG00000175445 LPL
ENSG00000175505 CLCF1
ENSG00000175868 CALCB
ENSG00000175899 A2M
ENSG00000176136 MC5R
ENSG00000176358 TAC4
ENSG00000176390 CRLF3
ENSG00000176435 CLEC14A
ENSG00000176697 BDNF
ENSG00000176797 DEFB103A
ENSG00000177047 IFNW1
ENSG00000177243 DEFB103B
ENSG00000177257 DEFB4B
ENSG00000177283 FZD8
ENSG00000177455 CD19
ENSG00000177575 CD163
ENSG00000177663 IL17RA
ENSG00000177697 CD151
ENSG00000177707 NECTIN3
ENSG00000177807 KCNJ10
ENSG00000178235 SLITRK1
ENSG00000178473 UCN3
ENSG00000178522 AMBN
ENSG00000178562 CD28
ENSG00000178568 ERBB4
ENSG00000178623 GPR35
ENSG00000178726 THBD
ENSG00000178789 CD300LB
ENSG00000179218 CALR
ENSG00000179399 GPC5
ENSG00000179600 GPHB5
ENSG00000179915 NRXN1
ENSG00000179934 CCR8
ENSG00000180210 F2
ENSG00000180340 FZD2
ENSG00000180447 GAS1
ENSG00000180616 SSTR2
ENSG00000180772 AGTR2
ENSG00000180871 CXCR2
ENSG00000180914 OXTR
ENSG00000181092 ADIPOQ
ENSG00000181104 F2R
ENSG00000181195 PENK
ENSG00000181374 CCL13
ENSG00000181408 UTS2R
ENSG00000181619 GPR135
ENSG00000181634 TNFSF15
ENSG00000181790 ADGRB1
ENSG00000181847 TIGIT
ENSG00000182168 UNC5C
ENSG00000182175 RGMA
ENSG00000182220 ATP6AP2
ENSG00000182393 IFNL1
ENSG00000182492 BGN
ENSG00000182566 CLEC4G
ENSG00000182575 NXPH3
ENSG00000182578 CSF1R
ENSG00000182580 EPHB3
ENSG00000182585 EPGN
ENSG00000182631 RXFP3
ENSG00000182687 GALR2
ENSG00000182718 ANXA2
ENSG00000182871 COL18A1
ENSG00000182985 CADM1
ENSG00000183087 GAS6
ENSG00000183134 PTGDR2
ENSG00000183150 GPR19
ENSG00000183395 PMCH
ENSG00000183579 ZNRF3
ENSG00000183625 CCR3
ENSG00000183671 GPR1
ENSG00000183682 BMP8A
ENSG00000183695 MRGPRX2
ENSG00000183709 IFNL2
ENSG00000183729 NPBWR1
ENSG00000183762 KREMEN1
ENSG00000183813 CCR4
ENSG00000183840 GPR39
ENSG00000183873 SCN5A
ENSG00000183971 NPW
ENSG00000183979 NPB
ENSG00000184144 CNTN2
ENSG00000184344 GDF3
ENSG00000184347 SLIT3
ENSG00000184349 EFNA5
ENSG00000184371 CSF1
ENSG00000184451 CCR10
ENSG00000184500 PROS1
ENSG00000184502 GAST
ENSG00000184564 SLITRK6
ENSG00000184613 NELL2
ENSG00000184916 JAG2
ENSG00000184995 IFNE
ENSG00000185008 ROBO2
ENSG00000185010 F8
ENSG00000185033 SEMA4B
ENSG00000185149 NPY2R
ENSG00000185231 MC2R
ENSG00000185245 GP1BA
ENSG00000185291 IL3RA
ENSG00000185303 SFTPA2
ENSG00000185436 IFNLR1
ENSG00000185483 ROR1
ENSG00000185499 MUC1
ENSG00000185559 DLK1
ENSG00000185652 NTF3
ENSG00000185737 NRG3
ENSG00000185896 LAMP1
ENSG00000185920 PTCH1
ENSG00000185924 RTN4RL1
ENSG00000185985 SLITRK2
ENSG00000186265 BTLA
ENSG00000186340 THBS2
ENSG00000186579 DEFB106A
ENSG00000186803 IFNA10
ENSG00000186810 CXCR3
ENSG00000186818 LILRB4
ENSG00000186827 TNFRSF4
ENSG00000186867 QRFPR
ENSG00000186891 TNFRSF18
ENSG00000186895 FGF3
ENSG00000186907 RTN4RL2
ENSG00000187094 CCK
ENSG00000187122 SLIT1
ENSG00000187244 BCAM
ENSG00000187258 NPSR1
ENSG00000187266 EPOR
ENSG00000187323 DCC
ENSG00000187474 FPR3
ENSG00000187498 COL4A1
ENSG00000187514 PTMA
ENSG00000187554 TLR5
ENSG00000187764 SEMA4D
ENSG00000187871 GFRAL
ENSG00000187955 COL14A1
ENSG00000188064 WNT7B
ENSG00000188153 COL4A5
ENSG00000188157 AGRN
ENSG00000188211 NCR3LG1
ENSG00000188257 PLA2G2A
ENSG00000188293 IGFL1
ENSG00000188313 PLSCR1
ENSG00000188372 ZP3
ENSG00000188379 IFNA2
ENSG00000188389 PDCD1
ENSG00000188393 CLEC2A
ENSG00000188404 SELL
ENSG00000188624 IGFL3
ENSG00000188710 QRFP
ENSG00000188729 OSTN
ENSG00000188763 FZD9
ENSG00000188958 UTS2B
ENSG00000189013 KIR2DL4
ENSG00000189056 RELN
ENSG00000189058 APOD
ENSG00000189292 ALKAL2
ENSG00000189377 CXCL17
ENSG00000189403 HMGB1
ENSG00000189430 NCR1
ENSG00000196083 IL1RAP
ENSG00000196159 FAT4
ENSG00000196189 SEMA4A
ENSG00000196209 SIRPB2
ENSG00000196338 NLGN3
ENSG00000196352 CD55
ENSG00000196358 NTNG2
ENSG00000196411 EPHB4
ENSG00000196468 FGF16
ENSG00000196569 LAMA2
ENSG00000196576 PLXNB2
ENSG00000196611 MMP1
ENSG00000196711 ALKAL1
ENSG00000196776 CD47
ENSG00000196876 SCN8A
ENSG00000196937 FAM3C
ENSG00000197019 SERTAD1
ENSG00000197081 IGF2R
ENSG00000197110 IFNL3
ENSG00000197249 SERPINA1
ENSG00000197272 IL27
ENSG00000197273 GUCA2A
ENSG00000197405 C5AR1
ENSG00000197461 PDGFA
ENSG00000197467 COL13A1
ENSG00000197471 SPN
ENSG00000197487 GALP
ENSG00000197565 COL4A6
ENSG00000197635 DPP4
ENSG00000197646 PDCD1LG2
ENSG00000197696 NMB
ENSG00000197746 PSAP
ENSG00000197919 IFNA1
ENSG00000197993 KEL
ENSG00000198049 AVPR1B
ENSG00000198053 SIRPA
ENSG00000198121 LPAR1
ENSG00000198223 CSF2RA
ENSG00000198400 NTRK1
ENSG00000198643 FAM3D
ENSG00000198670 LPA
ENSG00000198719 DLL1
ENSG00000198753 PLXNB3
ENSG00000198788 MUC2
ENSG00000198910 L1CAM
ENSG00000198959 TGM2
ENSG00000203710 CR1
ENSG00000203722 RAET1G
ENSG00000204174 NPY4R
ENSG00000204217 BMPR2
ENSG00000204262 COL5A2
ENSG00000204301 NOTCH4
ENSG00000204463 BAG6
ENSG00000204475 NCR3
ENSG00000204516 MICB
ENSG00000204520 MICA
ENSG00000204525 HLA-C
ENSG00000204580 DDR1
ENSG00000204592 HLA-E
ENSG00000204632 HLA-G
ENSG00000204640 NMS
ENSG00000204642 HLA-F
ENSG00000204671 IL31
ENSG00000204852 TCTN1
ENSG00000204866 IGFL2
ENSG00000204936 CD177
ENSG00000205213 LGR4
ENSG00000205336 ADGRG1
ENSG00000205755 CRLF2
ENSG00000205809 KLRC2
ENSG00000206503 HLA-A
ENSG00000206531 CD200R1L
ENSG00000206561 COLQ
ENSG00000213088 ACKR1
ENSG00000213413 PVRIG
ENSG00000213809 KLRK1
ENSG00000213927 CCL27
ENSG00000213949 ITGA1
ENSG00000214042 IFNA7
ENSG00000214274 ANG
ENSG00000214285 NPS
ENSG00000215183 MSMP
ENSG00000215644 GCGR
ENSG00000215788 TNFRSF25
ENSG00000221866 PLXNA4
ENSG00000221957 KIR2DS4
ENSG00000224389 C4B
ENSG00000225950 NTF4
ENSG00000226979 LTA
ENSG00000227507 LTB
ENSG00000228083 IFNA14
ENSG00000229314 ORM1
ENSG00000232810 TNF
ENSG00000233816 IFNA13
ENSG00000234745 HLA-B
ENSG00000234829 IFNA17
ENSG00000236637 IFNA4
ENSG00000239697 TNFSF12
ENSG00000239961 LILRA4
ENSG00000240403 KIR3DL2
ENSG00000240505 TNFRSF13B
ENSG00000240972 MIF
ENSG00000241186 TDGF1
ENSG00000241563 CORT
ENSG00000242689 CNTF
ENSG00000243364 EFNA4
ENSG00000243509 TNFRSF6B
ENSG00000243646 IL10RB
ENSG00000243772 KIR2DL3
ENSG00000244731 C4A
ENSG00000248099 INSL3
ENSG00000248329 APELA
ENSG00000254647 INS
ENSG00000256797 KLRF2
ENSG00000257017 HP
ENSG00000258839 MC1R
ENSG00000259207 ITGB3
ENSG00000259384 GH1
ENSG00000260314 MRC1
ENSG00000261371 PECAM1
ENSG00000261857 MIA
ENSG00000262406 MMP12
ENSG00000262655 SPON1
ENSG00000263761 GDF2
ENSG00000265203 RBP3
ENSG00000267534 S1PR2
ENSG00000271503 CCL5
ENSG00000272395 IFNL4
ENSG00000272398 CD24
ENSG00000274286 ADRA2B
ENSG00000274736 CCL23
ENSG00000275152 CCL16
ENSG00000275302 CCL4
ENSG00000275385 CCL18
ENSG00000275434 KIR3DS1
ENSG00000275718 CCL15
ENSG00000276085 CCL3L3
ENSG00000276409 CCL14
ENSG00000277494 GPIHBP1
ENSG00000277632 CCL3
ENSG00000277796 CCL3L1
ENSG00000278195 SSTR3
